gjoin_src,gjoin_tgt,wt_pop,wt_hh
G2500250061000,G2500250061000,1.0,1.0
G2500250061100,G2500250061101,1.0,1.0
G2500250061100,G2500250981201,0.0,0.0
G2500250061100,G2500250990101,0.0,0.0
G2500250061200,G2500250060700,0.0009,0.0005
G2500250061200,G2500250060800,0.0,0.0
G2500250061200,G2500250061200,0.9991,0.9995
G2500250070100,G2500250070101,1.0,1.0
G2500250070100,G2500250981700,0.0,0.0
G2500250070200,G2500250070200,1.0,1.0
G2500250070300,G2500250070300,1.0,1.0
G2500250070300,G2500250981700,0.0,0.0
G2500250070400,G2500250070101,0.0,0.0
G2500250070400,G2500250070402,1.0,1.0
G2500250070500,G2500250070500,1.0,1.0
G2500250070600,G2500250070600,1.0,1.0
G2500250070700,G2500250070700,1.0,1.0
G2500250070800,G2500250070800,1.0,1.0
G2500250070800,G2500250080601,0.0,0.0
G2500250070900,G2500250070900,1.0,1.0
G2500250071100,G2500250071101,1.0,1.0
G2500250071200,G2500250071201,1.0,1.0
G2500250071200,G2500250080100,0.0,0.0
G2500250080100,G2500250080100,1.0,1.0
G2500250080300,G2500250080300,1.0,1.0
G2500250080400,G2500250080401,1.0,1.0
G2500250080500,G2500250080401,0.3182,0.35340000000000005
G2500250080500,G2500250080500,0.6818000000000001,0.6466
G2500250080600,G2500250080401,0.0,0.0
G2500250080600,G2500250080601,1.0,1.0
G2500250080800,G2500250080801,1.0,1.0
G2500250080900,G2500250080900,1.0,1.0
G2500250081000,G2500250081001,0.9998,1.0
G2500250081000,G2500250981800,0.0002,0.0
G2500250081100,G2500250081100,1.0,1.0
G2500250081100,G2500250981800,0.0,0.0
G2500250081200,G2500250081200,1.0,1.0
G2500250081300,G2500250081300,1.0,1.0
G2500250081400,G2500250081400,1.0,1.0
G2500250081500,G2500250081500,1.0,1.0
G2500250081700,G2500250081700,1.0,1.0
G2500250081800,G2500250081800,1.0,1.0
G2500250081900,G2500250081900,1.0,1.0
G2500250082000,G2500250082000,1.0,1.0
G2500250082100,G2500250082100,1.0,1.0
G2500250090100,G2500250090100,1.0,1.0
G2500250090200,G2500250090200,1.0,1.0
G2500250090300,G2500250090300,1.0,1.0
G2500250090400,G2500250090400,1.0,1.0
G2500250090600,G2500250090600,1.0,1.0
G2500250090700,G2500250090700,1.0,1.0
G2500250090900,G2500250090901,1.0,1.0
G2500250090900,G2500250990101,0.0,0.0
G2500250091000,G2500250090901,0.0,0.0
G2500250091000,G2500250091001,1.0,1.0
G2500250091000,G2500250990101,0.0,0.0
G2500250091100,G2500250091100,1.0,1.0
G2500250091200,G2500250091200,1.0,1.0
G2500250091300,G2500250091300,1.0,1.0
G2500250091400,G2500250091400,1.0,1.0
G2500250091500,G2500250091001,0.0040999999999999995,0.0018
G2500250091500,G2500250091500,0.9959,0.9982
G2500250091600,G2500250091600,1.0,1.0
G2500250091700,G2500250091700,1.0,1.0
G2500250091800,G2500250091800,1.0,1.0
G2500250091900,G2500250091900,1.0,1.0
G2500250092000,G2500250092000,1.0,1.0
G2500250092100,G2500250092101,1.0,1.0
G2500250092100,G2500250990101,0.0,0.0
G2500250092200,G2500250092200,1.0,1.0
G2500250092300,G2500250092300,1.0,1.0
G2500250092400,G2500250092400,1.0,1.0
G2500250100100,G2500250100100,1.0,1.0
G2500250100200,G2500250100200,1.0,1.0
G2500250100300,G2500250100300,1.0,1.0
G2500250100400,G2500250100400,1.0,1.0
G2500250100500,G2500250100500,1.0,1.0
G2500250100601,G2500250100601,1.0,1.0
G2500250100602,G2500250100603,1.0,1.0
G2500250100602,G2500250990101,0.0,0.0
G2500250100700,G2500250100700,1.0,1.0
G2500250100800,G2500250100800,1.0,1.0
G2500250100900,G2500250100900,1.0,1.0
G2500250101001,G2500250101001,0.9978,0.9991
G2500250101001,G2500250981100,0.0022,0.0009
G2500250101002,G2500250101002,1.0,1.0
G2500250101101,G2500250101101,1.0,1.0
G2500250101102,G2500250101102,1.0,1.0
G2500250110100,G2500250100100,0.0254,0.0236
G2500250110100,G2500250110103,0.8072,0.8902
G2500250110100,G2500250120201,0.0,0.0
G2500250110100,G2500250120301,0.0545,0.0336
G2500250110100,G2500250980300,0.0513,0.0008
G2500250110100,G2500250981100,0.0616,0.0518
G2500250110200,G2500250110201,0.9575,0.9636
G2500250110200,G2500250110301,0.0425,0.0364
G2500250110200,G2500250981100,0.0,0.0
G2500250110300,G2500250110301,1.0,1.0
G2500250110401,G2500250110401,1.0,1.0
G2500250110402,G2500250110403,1.0,1.0
G2500250110501,G2500250110501,1.0,1.0
G2500250110502,G2500250110502,1.0,1.0
G2500250110601,G2500250110601,1.0,1.0
G2500250110602,G2500250110607,0.9967,0.9987
G2500250110602,G2500250981000,0.0033,0.0013
G2500250120101,G2500250110103,0.061399999999999996,0.043
G2500250120101,G2500250120104,0.8937999999999999,0.9114
G2500250120101,G2500250120105,0.0418,0.043
G2500250120101,G2500250120201,0.0009,0.0009
G2500250120101,G2500250981000,0.0021,0.0017000000000000001
G2500250120102,G2500250120103,0.3837,0.4226
G2500250120102,G2500250120105,0.5969,0.5483
G2500250120102,G2500250981800,0.019299999999999998,0.0291
G2500250120200,G2500250120201,1.0,1.0
G2500250120300,G2500250120301,1.0,1.0
G2500250120400,G2500250120400,1.0,1.0
G2500250120500,G2500250120500,1.0,1.0
G2500250120600,G2500250120600,1.0,1.0
G2500250120700,G2500250120700,1.0,1.0
G2500250120700,G2500250981800,0.0,0.0
G2500250130100,G2500250130100,1.0,1.0
G2500250130200,G2500250130200,1.0,1.0
G2500250130300,G2500250110501,0.0,0.0
G2500250130300,G2500250130300,1.0,1.0
G2500250130300,G2500250980700,0.0,0.0
G2500250130401,G2500210402102,0.0002,0.0003
G2500250130401,G2500250130404,0.36219999999999997,0.3761
G2500250130401,G2500250130406,0.6376,0.6236
G2500250130401,G2500250980700,0.0,0.0
G2500250130402,G2500250130402,1.0,1.0
G2500250140102,G2500250140102,0.9993000000000001,0.9982
G2500250140102,G2500250980700,0.0007000000000000001,0.0018
G2500250140103,G2500250140105,0.9989,0.9992
G2500250140103,G2500250140300,0.0011,0.0008
G2500250140104,G2500250110403,0.005699999999999999,0.0055000000000000005
G2500250140104,G2500250140105,0.024700000000000003,0.0219
G2500250140104,G2500250140106,0.4156,0.44770000000000004
G2500250140104,G2500250140107,0.5533,0.5239
G2500250140104,G2500250980700,0.0007000000000000001,0.001
G2500250140201,G2500250140201,1.0,1.0
G2500250140202,G2500210416102,0.0011,0.0005
G2500250140202,G2500210416200,0.0,0.0
G2500250140202,G2500250140202,0.9989,0.9995
G2500250140202,G2500250140300,0.0,0.0
G2500250140300,G2500250140201,0.0,0.0
G2500250140300,G2500250140202,0.0,0.0
G2500250140300,G2500250140300,1.0,1.0
G2500250140400,G2500250140400,1.0,1.0
G2500250150100,G2500250180500,0.0,0.0
G2500250150100,G2500250980101,1.0,0.0
G2500250150100,G2500250990101,0.0,0.0
G2500250160100,G2500250160101,1.0,1.0
G2500250160200,G2500250160200,1.0,1.0
G2500250160300,G2500250160300,1.0,1.0
G2500250160400,G2500250160400,1.0,1.0
G2500250160500,G2500250160501,0.5568,0.5537
G2500250160500,G2500250160502,0.4432,0.44630000000000003
G2500250160600,G2500250160601,0.46509999999999996,0.4656
G2500250160600,G2500250160602,0.5338,0.5329
G2500250160600,G2500250170100,0.001,0.0015
G2500250170100,G2500250160601,0.0,0.0
G2500250170100,G2500250160602,0.0,0.0
G2500250170100,G2500250170100,1.0,1.0
G2500250170200,G2500250170200,1.0,1.0
G2500250170300,G2500250170300,1.0,1.0
G2500250170400,G2500250170400,1.0,1.0
G2500250170500,G2500250170501,0.5493,0.5544
G2500250170500,G2500250170502,0.4507,0.4456
G2500250170500,G2500250990101,0.0,0.0
G2500250170600,G2500250170601,1.0,1.0
G2500250170700,G2500250051101,0.0,0.0
G2500250170700,G2500250170501,0.0,0.0003
G2500250170700,G2500250170701,0.2391,0.3103
G2500250170700,G2500250170702,0.7598,0.6884999999999999
G2500250170700,G2500250981502,0.001,0.0009
G2500250170700,G2500250990101,0.0,0.0
G2500250170800,G2500250170701,0.0025,0.0036
G2500250170800,G2500250170800,0.9975,0.9964
G2500250170800,G2500250180101,0.0,0.0
G2500250170800,G2500250981600,0.0,0.0
G2500250170800,G2500250990101,0.0,0.0
G2500250180100,G2500250170800,0.0,0.0
G2500250180100,G2500250180101,1.0,1.0
G2500250180100,G2500250981600,0.0,0.0
G2500250180100,G2500250990101,0.0,0.0
G2500250180200,G2500250180200,1.0,1.0
G2500250180300,G2500250180301,1.0,1.0
G2500250180300,G2500250981300,0.0,0.0
G2500250180300,G2500250990101,0.0,0.0
G2500250180400,G2500250180400,1.0,1.0
G2500250180500,G2500250180301,0.0,0.0
G2500250180500,G2500250180500,1.0,1.0
G2500250180500,G2500250980101,0.0,0.0
G2500250180500,G2500250990101,0.0,0.0
G2500270700100,G2500270700100,1.0,1.0
G2500270700100,G2500270701100,0.0,0.0
G2500270700100,G2500270707500,0.0,0.0
G2500270700100,G2500270708100,0.0,0.0
G2500270701100,G2500270700100,0.0,0.0
G2500270701100,G2500270701100,1.0,1.0
G2500270702200,G2500270702200,0.9997,0.9992
G2500270702200,G2500270703200,0.0003,0.0008
G2500270702200,G2500270704200,0.0,0.0
G2500270702200,G2500270705100,0.0,0.0
G2500270703100,G2500110040502,0.0007000000000000001,0.001
G2500270703100,G2500270703100,0.9993000000000001,0.9990000000000001
G2500270703200,G2500270703200,1.0,1.0
G2500270703300,G2500110040502,0.0,0.0
G2500270703300,G2500270703300,1.0,1.0
G2500270703300,G2500270704200,0.0,0.0
G2500270704200,G2500270702200,0.0024,0.0007000000000000001
G2500270704200,G2500270703300,0.0017000000000000001,0.0007000000000000001
G2500270704200,G2500270704200,0.9945,0.9978
G2500270704200,G2500270705100,0.0014000000000000002,0.0007000000000000001
G2500270704200,G2500270723100,0.0,0.0
G2500270705100,G2500270701100,0.0001,0.0003
G2500270705100,G2500270702200,0.0,0.0
G2500270705100,G2500270704200,0.0,0.0
G2500270705100,G2500270705100,0.9995,0.9994
G2500270705100,G2500270706100,0.0,0.0
G2500270705100,G2500270707100,0.0,0.0
G2500270705100,G2500270707300,0.0,0.0
G2500270705100,G2500270707400,0.0004,0.0003
G2500270706100,G2500270705100,0.0,0.0
G2500270706100,G2500270706100,1.0,1.0
G2500270706100,G2500270707100,0.0,0.0
G2500270706100,G2500270708100,0.0,0.0
G2500270706100,G2500270720100,0.0,0.0
G2500270706100,G2500270721102,0.0,0.0
G2500270707100,G2500270705100,0.0,0.0006
G2500270707100,G2500270706100,0.0,0.0
G2500270707100,G2500270707100,1.0,0.9994
G2500270707100,G2500270708100,0.0,0.0
G2500270707200,G2500270707200,1.0,1.0
G2500270707300,G2500270705100,0.0,0.0
G2500270707300,G2500270707300,1.0,1.0
G2500270707400,G2500270701100,0.0,0.0
G2500270707400,G2500270705100,0.0,0.0
G2500270707400,G2500270707400,1.0,1.0
G2500270707500,G2500270700100,0.0003,0.0005
G2500270707500,G2500270701100,0.0,0.0
G2500270707500,G2500270707500,0.9997,0.9995
G2500270707500,G2500270708100,0.0,0.0
G2500270708100,G2500270700100,0.0,0.0
G2500270708100,G2500270706100,0.0,0.0
G2500270708100,G2500270707100,0.0,0.0
G2500270708100,G2500270707500,0.0,0.0
G2500270708100,G2500270708100,1.0,1.0
G2500270708100,G2500270709100,0.0,0.0
G2500270708100,G2500270710300,0.0,0.0
G2500270708100,G2500270711100,0.0,0.0
G2500270708100,G2500270720100,0.0,0.0
G2500270709100,G2500270709100,1.0,1.0
G2500270709100,G2500270710200,0.0,0.0
G2500270709100,G2500270719100,0.0,0.0
G2500270709201,G2500270709201,0.9998999999999999,0.9995999999999999
G2500270709201,G2500270719100,0.0001,0.0004
G2500270709202,G2500270709202,1.0,1.0
G2500270709202,G2500270709400,0.0,0.0
G2500270709202,G2500270713100,0.0,0.0
G2500270709202,G2500270719100,0.0,0.0
G2500270709400,G2500270709400,1.0,1.0
G2500270709500,G2500270709501,0.2748,0.2451
G2500270709500,G2500270709502,0.725,0.7537
G2500270709500,G2500270710100,0.0,0.0
G2500270709500,G2500270712101,0.0003,0.0012
G2500270709500,G2500270713100,0.0,0.0
G2500270709600,G2500270709502,0.0,0.0
G2500270709600,G2500270709600,1.0,1.0
G2500270709600,G2500270710100,0.0,0.0
G2500270709701,G2500270709701,1.0,1.0
G2500270709701,G2500270710100,0.0,0.0
G2500270709701,G2500270710200,0.0,0.0
G2500270709702,G2500270709702,1.0,1.0
G2500270710100,G2500270709502,0.0,0.0
G2500270710100,G2500270709600,0.0,0.0
G2500270710100,G2500270709701,0.0006,0.0013
G2500270710100,G2500270710100,0.9994,0.9987
G2500270710100,G2500270712101,0.0,0.0
G2500270710200,G2500270709701,0.0003,0.0007000000000000001
G2500270710200,G2500270710200,0.9997,0.9993000000000001
G2500270710300,G2500270708100,0.0,0.0
G2500270710300,G2500270709100,0.0,0.0
G2500270710300,G2500270710200,0.0,0.0
G2500270710300,G2500270710300,1.0,1.0
G2500270710400,G2500270710400,1.0,1.0
G2500270710500,G2500270710500,1.0,1.0
G2500270710600,G2500270710600,1.0,1.0
G2500270710700,G2500270710700,1.0,1.0
G2500270710800,G2500270710800,1.0,1.0
G2500270711000,G2500270711000,0.9984000000000001,0.9976999999999999
G2500270711000,G2500270712101,0.0016,0.0023
G2500270711100,G2500270711100,0.9998,0.9994
G2500270711100,G2500270712101,0.0002,0.0006
G2500270712101,G2500270709502,0.0,0.0
G2500270712101,G2500270710100,0.0,0.0
G2500270712101,G2500270712101,1.0,1.0
G2500270712102,G2500170388200,0.0,0.0
G2500270712102,G2500270709501,0.0,0.0
G2500270712102,G2500270709502,0.0,0.0
G2500270712102,G2500270712102,1.0,1.0
G2500270712102,G2500270713100,0.0,0.0
G2500270713100,G2500270713100,0.998,0.9973000000000001
G2500270713100,G2500270715100,0.0,0.0
G2500270713100,G2500270716100,0.0015,0.0019
G2500270713100,G2500270719100,0.0005,0.0008
G2500270714100,G2500270761400,1.0,1.0
G2500270714200,G2500270715100,0.0,0.0
G2500270714200,G2500270761400,1.0,1.0
G2500270715100,G2500170322300,0.0,0.0
G2500270715100,G2500270713100,0.0,0.0
G2500270715100,G2500270715100,0.9963,0.996
G2500270715100,G2500270716100,0.0034999999999999996,0.0034000000000000002
G2500270715100,G2500270717100,0.0002,0.0006
G2500270715100,G2500270761400,0.0,0.0
G2500270716100,G2500270713100,0.0,0.0
G2500270716100,G2500270716100,1.0,1.0
G2500270716100,G2500270717100,0.0,0.0
G2500270716200,G2500270713100,0.0063,0.0052
G2500270716200,G2500270716200,0.9937,0.9948
G2500270716300,G2500270716300,1.0,1.0
G2500270717100,G2500170322200,0.0,0.0
G2500270717100,G2500170322300,0.0,0.0
G2500270717100,G2500270715100,0.0,0.0
G2500270717100,G2500270717100,0.9993000000000001,0.9992
G2500270717100,G2500270740101,0.0007000000000000001,0.0008
G2500270717100,G2500270740102,0.0,0.0
G2500270718100,G2500270716100,0.0,0.0
G2500270718100,G2500270717100,0.0,0.0
G2500270718100,G2500270718100,1.0,1.0
G2500270718100,G2500270739500,0.0,0.0
G2500270718100,G2500270740101,0.0,0.0
G2500270719100,G2500270713100,0.0005,0.0003
G2500270719100,G2500270716100,0.0,0.0
G2500270719100,G2500270718100,0.0,0.0
G2500270719100,G2500270719100,0.9995,0.9997
G2500270719100,G2500270720100,0.0,0.0
G2500270719100,G2500270728400,0.0,0.0
G2500270719100,G2500270729100,0.0,0.0
G2500270720100,G2500270708100,0.0,0.0
G2500270720100,G2500270709100,0.0,0.0
G2500270720100,G2500270719100,0.0006,0.0007000000000000001
G2500270720100,G2500270720100,0.9994,0.9993000000000001
G2500270720100,G2500270721102,0.0,0.0
G2500270720100,G2500270728400,0.0,0.0
G2500270721100,G2500270720100,0.0,0.0
G2500270721100,G2500270721101,0.19219999999999998,0.1916
G2500270721100,G2500270721102,0.8058,0.8059000000000001
G2500270721100,G2500270722100,0.0,0.0
G2500270721100,G2500270723100,0.0011,0.0011
G2500270721100,G2500270725100,0.0,0.0
G2500270721100,G2500270726100,0.0,0.0
G2500270721100,G2500270727100,0.0008,0.0013
G2500270721100,G2500270728100,0.0,0.0
G2500270721100,G2500270728400,0.0,0.0
G2500270722100,G2500270704200,0.0007000000000000001,0.0014000000000000002
G2500270722100,G2500270706100,0.0,0.0
G2500270722100,G2500270721101,0.0,0.0
G2500270722100,G2500270721102,0.0,0.0
G2500270722100,G2500270722100,0.9993000000000001,0.9986
G2500270722100,G2500270723100,0.0,0.0
G2500270723100,G2500150820101,0.0,0.0
G2500270723100,G2500270704200,0.0,0.0
G2500270723100,G2500270722100,0.0,0.0
G2500270723100,G2500270723100,1.0,1.0
G2500270723100,G2500270724100,0.0,0.0
G2500270723100,G2500270725100,0.0,0.0
G2500270724100,G2500150820102,0.0,0.0
G2500270724100,G2500270723100,0.0,0.0
G2500270724100,G2500270724100,1.0,1.0
G2500270724100,G2500270725100,0.0,0.0
G2500270724100,G2500270760100,0.0,0.0
G2500270724100,G2500270761100,0.0,0.0
G2500270725100,G2500270723100,0.0,0.0
G2500270725100,G2500270724100,0.0,0.0
G2500270725100,G2500270725100,1.0,1.0
G2500270725100,G2500270759100,0.0,0.0
G2500270725100,G2500270760100,0.0,0.0
G2500270726100,G2500270721101,0.0,0.0
G2500270726100,G2500270725100,0.001,0.0008
G2500270726100,G2500270726100,0.9990000000000001,0.9992
G2500270726100,G2500270735100,0.0,0.0
G2500270726100,G2500270756101,0.0,0.0
G2500270726100,G2500270756102,0.0,0.0
G2500270726200,G2500270726200,1.0,1.0
G2500270727100,G2500270727100,0.9983,0.9981
G2500270727100,G2500270728100,0.0017000000000000001,0.0019
G2500270727100,G2500270730700,0.0,0.0
G2500270727100,G2500270735100,0.0,0.0
G2500270727100,G2500270735200,0.0,0.0
G2500270728100,G2500270727100,0.0,0.0
G2500270728100,G2500270728100,0.9795,0.9861
G2500270728100,G2500270730600,0.020499999999999997,0.0139
G2500270728100,G2500270730700,0.0,0.0
G2500270728200,G2500270728200,0.997,0.9986
G2500270728200,G2500270729200,0.0011,0.0007000000000000001
G2500270728200,G2500270730100,0.0019,0.0007000000000000001
G2500270728300,G2500270728300,1.0,1.0
G2500270728400,G2500270719100,0.0,0.0
G2500270728400,G2500270728400,0.9992,0.9995
G2500270728400,G2500270729100,0.0,0.0
G2500270728400,G2500270729200,0.0008,0.0005
G2500270729100,G2500270718100,0.0,0.0
G2500270729100,G2500270719100,0.0,0.0
G2500270729100,G2500270729100,1.0,1.0
G2500270729100,G2500270739500,0.0,0.0
G2500270729200,G2500270728200,0.0,0.0
G2500270729200,G2500270729100,0.0,0.0
G2500270729200,G2500270729200,0.9925,0.9895999999999999
G2500270729200,G2500270730100,0.0075,0.0104
G2500270729200,G2500270730200,0.0,0.0
G2500270730100,G2500270728200,0.0,0.0
G2500270730100,G2500270729200,0.0003,0.0004
G2500270730100,G2500270730100,0.9997,0.9995999999999999
G2500270730200,G2500270729100,0.0016,0.004
G2500270730200,G2500270729200,0.0,0.0
G2500270730200,G2500270730200,0.9984000000000001,0.996
G2500270730300,G2500270730300,1.0,1.0
G2500270730300,G2500270730401,0.0,0.0
G2500270730401,G2500270730401,0.9702,0.9761
G2500270730401,G2500270732002,0.0298,0.0239
G2500270730402,G2500270730402,1.0,1.0
G2500270730402,G2500270731900,0.0,0.0
G2500270730500,G2500270730401,0.0,0.0
G2500270730500,G2500270730500,1.0,1.0
G2500270730600,G2500270728200,0.0,0.0
G2500270730600,G2500270730600,1.0,1.0
G2500270730700,G2500270727100,0.0,0.0
G2500270730700,G2500270730700,1.0,1.0
G2500270730700,G2500270735200,0.0,0.0
G2500270730801,G2500270730801,1.0,1.0
G2500270730802,G2500270730802,1.0,1.0
G2500270730901,G2500270730901,1.0,1.0
G2500270730902,G2500270730902,1.0,1.0
G2500270731000,G2500270731001,0.2582,0.23870000000000002
G2500270731000,G2500270731002,0.7418,0.7613
G2500270731000,G2500270731101,0.0,0.0
G2500270731101,G2500270731101,1.0,1.0
G2500270731102,G2500270731102,1.0,1.0
G2500270731201,G2500270731203,0.6754000000000001,0.7239
G2500270731201,G2500270731204,0.3246,0.2761
G2500270731202,G2500270731202,1.0,1.0
G2500270731300,G2500270731300,1.0,1.0
G2500270731400,G2500270731400,1.0,1.0
G2500270731500,G2500270731500,1.0,1.0
G2500270731600,G2500270731600,1.0,1.0
G2500270731700,G2500270731700,1.0,1.0
G2500270731800,G2500270731800,1.0,1.0
G2500270731900,G2500270731900,1.0,1.0
G2500270732001,G2500270732001,1.0,1.0
G2500270732001,G2500270739500,0.0,0.0
G2500270732002,G2500270732001,0.0,0.0
G2500270732002,G2500270732002,1.0,1.0
G2500270732002,G2500270739200,0.0,0.0
G2500270732002,G2500270739500,0.0,0.0
G2500270732100,G2500270732002,1.0,1.0
G2500270732201,G2500270732201,1.0,1.0
G2500270732201,G2500270739200,0.0,0.0
G2500270732202,G2500270732202,1.0,1.0
G2500270732203,G2500270732203,1.0,1.0
G2500270732300,G2500270732301,0.5149,0.5151
G2500270732300,G2500270732302,0.4836,0.4838
G2500270732300,G2500270739100,0.0015,0.0011
G2500270732400,G2500270732400,1.0,1.0
G2500270732500,G2500270732500,1.0,1.0
G2500270732600,G2500270732600,1.0,1.0
G2500270732700,G2500270732700,1.0,1.0
G2500270732800,G2500270732801,0.5347,0.5765
G2500270732800,G2500270732802,0.45640000000000003,0.4132
G2500270732800,G2500270737300,0.0037,0.0044
G2500270732800,G2500270739100,0.0052,0.0058
G2500270732800,G2500270761300,0.0,0.0
G2500270732901,G2500270732901,0.9941,0.9926
G2500270732901,G2500270736300,0.0003,0.0003
G2500270732901,G2500270736400,0.0053,0.0064
G2500270732901,G2500270736500,0.0003,0.0007000000000000001
G2500270732901,G2500270737100,0.0,0.0
G2500270732902,G2500270732902,1.0,1.0
G2500270733000,G2500270733000,1.0,1.0
G2500270733101,G2500270733101,0.9947,0.9942
G2500270733101,G2500270736200,0.0053,0.0058
G2500270733101,G2500270736300,0.0,0.0
G2500270733102,G2500270733102,1.0,1.0
G2500270733102,G2500270736200,0.0,0.0
G2500270735100,G2500270726100,0.0,0.0
G2500270735100,G2500270727100,0.0006,0.0004
G2500270735100,G2500270735100,0.9994,0.9995999999999999
G2500270735200,G2500270727100,0.0,0.0
G2500270735200,G2500270730700,0.0,0.0
G2500270735200,G2500270731001,0.0002,0.0012
G2500270735200,G2500270733102,0.0016,0.0018
G2500270735200,G2500270735100,0.0,0.0
G2500270735200,G2500270735200,0.9969,0.9958
G2500270735200,G2500270736100,0.0,0.0
G2500270735200,G2500270736200,0.0012,0.0012
G2500270735200,G2500270753100,0.0,0.0
G2500270736100,G2500270736100,1.0,1.0
G2500270736200,G2500270735200,0.0051,0.0039000000000000003
G2500270736200,G2500270736200,0.9948999999999999,0.9961
G2500270736300,G2500270732901,0.0,0.0
G2500270736300,G2500270736300,1.0,1.0
G2500270736400,G2500270732901,0.0043,0.0055000000000000005
G2500270736400,G2500270736400,0.9956999999999999,0.9945
G2500270736500,G2500270736500,0.9986,0.9984999999999999
G2500270736500,G2500270737100,0.0011,0.001
G2500270736500,G2500270753100,0.0002,0.0005
G2500270737100,G2500270736500,0.0014000000000000002,0.0009
G2500270737100,G2500270737100,0.9976999999999999,0.9976999999999999
G2500270737100,G2500270751101,0.0008,0.0009
G2500270737100,G2500270751102,0.0002,0.0005
G2500270737100,G2500270753100,0.0,0.0
G2500270737200,G2500270737200,1.0,1.0
G2500270737300,G2500270737300,1.0,1.0
G2500270738100,G2500270738100,0.9995999999999999,0.9995
G2500270738100,G2500270743100,0.0,0.0
G2500270738100,G2500270750200,0.0,0.0
G2500270738100,G2500270750300,0.0,0.0
G2500270738100,G2500270751101,0.0004,0.0005
G2500270738200,G2500270737100,0.0,0.0
G2500270738200,G2500270737300,0.0,0.0
G2500270738200,G2500270738201,0.4048,0.3996
G2500270738200,G2500270738202,0.5952000000000001,0.6004
G2500270738200,G2500270743100,0.0,0.0
G2500270738200,G2500270751101,0.0,0.0
G2500270738300,G2500270732801,0.0,0.0
G2500270738300,G2500270737300,0.0,0.0
G2500270738300,G2500270761300,1.0,1.0
G2500270738400,G2500270739100,0.0,0.0
G2500270738400,G2500270761300,1.0,1.0
G2500270739100,G2500270732301,0.0,0.0
G2500270739100,G2500270732801,0.0,0.0
G2500270739100,G2500270739100,0.9998,0.9997
G2500270739100,G2500270742402,0.0,0.0
G2500270739100,G2500270761300,0.0002,0.0003
G2500270739200,G2500270732002,0.0,0.0
G2500270739200,G2500270732201,0.0,0.0
G2500270739200,G2500270739200,1.0,1.0
G2500270739300,G2500270739300,1.0,1.0
G2500270739400,G2500270739400,1.0,1.0
G2500270739400,G2500270740101,0.0,0.0
G2500270739500,G2500270718100,0.0,0.0
G2500270739500,G2500270729100,0.0,0.0
G2500270739500,G2500270739500,1.0,1.0
G2500270739500,G2500270740101,0.0,0.0
G2500270740101,G2500270717100,0.0,0.0
G2500270740101,G2500270718100,0.0,0.0
G2500270740101,G2500270739100,0.0,0.0
G2500270740101,G2500270739400,0.0,0.0
G2500270740101,G2500270739500,0.0,0.0
G2500270740101,G2500270740101,1.0,1.0
G2500270740102,G2500170321400,0.0,0.0
G2500270740102,G2500270740102,1.0,1.0
G2500270740200,G2500270740200,1.0,1.0
G2500270741100,G2500170321300,0.0,0.0003
G2500270741100,G2500170321400,0.0,0.0
G2500270741100,G2500170383902,0.0,0.0
G2500270741100,G2500170384001,0.0,0.0
G2500270741100,G2500170384002,0.0,0.0
G2500270741100,G2500270741101,0.4585,0.49439999999999995
G2500270741100,G2500270741102,0.5415,0.5053
G2500270741100,G2500270761200,0.0,0.0
G2500270742100,G2500270740102,0.0,0.0
G2500270742100,G2500270761200,1.0,1.0
G2500270742200,G2500170320102,0.0,0.0
G2500270742200,G2500270740102,0.0,0.0
G2500270742200,G2500270741102,0.0,0.0
G2500270742200,G2500270761200,1.0,1.0
G2500270742300,G2500270742300,1.0,1.0
G2500270742400,G2500270738202,0.0005,0.0007000000000000001
G2500270742400,G2500270739100,0.0011,0.0007000000000000001
G2500270742400,G2500270740101,0.0,0.0
G2500270742400,G2500270742401,0.6404000000000001,0.5908
G2500270742400,G2500270742402,0.3575,0.4072
G2500270742400,G2500270743100,0.0006,0.0007000000000000001
G2500270742400,G2500270761300,0.0,0.0
G2500270743100,G2500270738100,0.0032,0.0025
G2500270743100,G2500270738202,0.0,0.0
G2500270743100,G2500270743100,0.9968,0.9975
G2500270743100,G2500270744102,0.0,0.0
G2500270743100,G2500270745100,0.0,0.0
G2500270743100,G2500270746100,0.0,0.0
G2500270743100,G2500270750300,0.0,0.0
G2500270744101,G2500170387100,0.0,0.0
G2500270744101,G2500170387202,0.0,0.0
G2500270744101,G2500210408101,0.0,0.0
G2500270744101,G2500270744101,1.0,1.0
G2500270744102,G2500270744102,1.0,1.0
G2500270744102,G2500270745100,0.0,0.0
G2500270744200,G2500210408101,0.0004,0.0003
G2500270744200,G2500270744200,0.9991,0.9994
G2500270744200,G2500270745100,0.0005,0.0003
G2500270744300,G2500270744300,1.0,1.0
G2500270744400,G2500270744400,1.0,1.0
G2500270744400,G2500270745100,0.0,0.0
G2500270745100,G2500270744200,0.0,0.0
G2500270745100,G2500270744400,0.0027,0.003
G2500270745100,G2500270745100,0.9939,0.9943000000000001
G2500270745100,G2500270746100,0.0034000000000000002,0.0026
G2500270746100,G2500210443101,0.0,0.0
G2500270746100,G2500210443102,0.0,0.0
G2500270746100,G2500270743100,0.0,0.0
G2500270746100,G2500270745100,0.0,0.0
G2500270746100,G2500270746100,1.0,1.0
G2500270746100,G2500270747101,0.0,0.0
G2500270746100,G2500270747102,0.0,0.0
